year,IIFRFH,QCCTIQ,MTQHYM,CVXQIO,CJYVFV,HQOOWC,WSLFES,HOOSZM,TNZDYD,DXYROE,SKPZAQ,DUCIGB,HNKADX,HTZOMD,OSSGMO,LRYQEG,KIPZGP,HXCMUV
1717,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1718,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1719,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1720,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1721,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1722,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1723,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1724,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1725,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1726,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1727,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1728,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1729,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1730,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1731,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1732,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1733,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1734,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1735,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1736,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1737,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1738,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1739,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1740,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1741,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1742,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1743,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1744,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1745,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1746,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1747,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1748,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1749,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1750,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1751,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1752,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1753,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1754,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1755,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1756,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1757,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1758,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1759,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1760,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1761,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1762,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1763,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1764,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1765,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1766,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1767,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1768,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1769,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1770,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1771,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1772,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1773,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1774,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1775,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1776,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1777,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1778,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1779,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1780,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1781,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1782,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1783,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1784,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1785,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1786,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1787,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1788,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1789,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1790,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1791,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1792,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1793,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1794,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1795,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1796,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1797,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1798,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1799,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1800,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1801,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1802,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1803,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1804,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1805,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1806,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1807,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1808,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1809,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1810,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1811,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1812,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1813,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1814,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1815,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1816,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1817,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1818,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1819,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1820,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1821,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1822,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1823,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1824,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1825,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1826,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1827,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1828,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1829,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1830,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1831,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1832,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1833,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1834,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1835,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1836,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1837,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1838,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1839,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1840,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1841,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1842,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1843,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1844,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1845,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1846,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1847,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1848,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1849,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1850,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1851,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1852,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1853,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1854,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1855,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1856,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1857,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1858,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1859,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1860,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1861,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1862,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1863,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1864,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1865,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1866,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1867,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1868,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1869,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1870,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1871,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1872,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1873,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1874,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1875,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1876,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1877,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1878,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1879,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1880,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1881,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1882,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1883,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1884,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1885,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1886,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1887,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1888,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1889,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1890,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1891,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1892,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1893,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1894,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1895,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1896,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1897,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1898,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1899,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1900,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1901,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1902,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1903,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1904,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1905,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1906,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1907,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1908,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1909,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1910,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1911,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1912,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1913,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1914,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1915,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1916,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1917,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1918,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1919,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1920,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1921,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1922,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1923,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1924,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1925,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1926,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1927,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1928,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1929,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1930,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1931,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1932,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1933,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1934,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1935,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1936,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1937,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1938,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1939,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1940,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1941,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1942,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1943,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1944,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1945,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1946,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1947,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1948,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1949,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1950,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1951,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1952,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1953,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1954,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1955,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1956,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1957,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1958,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1959,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1960,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1961,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1962,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1963,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1964,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1965,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1966,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1967,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1968,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1969,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1970,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1971,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1972,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1973,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1974,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1975,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1976,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1977,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1978,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1979,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1980,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1981,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1982,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1983,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1984,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1985,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1986,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1987,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1988,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1989,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1990,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1991,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1992,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1993,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1994,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1995,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1996,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1997,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1998,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1999,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
2000,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
