year,URACRS,OJUDXC,ZLVJZY,VRUUYH,CQUQOZ,UIPTXG,VHORCN,LDLAIT,SFOQAY,IEIFGC,JQNKGR,EBEFRI,QRBHUF,HXVJWC,JDTJUH,CKZWBW,UUDRAE,OMZFUP
699,96.649,108.0655,92.267,100.3157,48.2284,0,0,0,0,58.0536,105.7791,93.9329,95.5168,91.2432,0,0,0,0
700,96.6583,107.8386,92.5021,100.4719,47.9733,0,0,0,0,58.1033,106.2701,93.5406,95.3999,91.1303,0,0,0,0
701,96.7661,108.1947,92.6922,99.9966,47.9125,0,0,0,0,58.5436,106.1417,93.5186,95.3265,91.0318,0,0,0,0
702,96.7924,108.5744,92.8409,99.8182,47.5312,0,0,0,0,59.0376,105.9088,93.5697,95.0981,90.943,0,0,0,0
703,96.4364,108.8154,93.2291,99.3536,47.9813,0,0,0,0,58.8356,106.3354,93.655,94.8132,91.1766,0,0,0,0
704,96.0622,108.6587,93.0012,99.4668,48.5457,0,0,0,0,58.1164,106.2462,94.1087,94.7828,91.4805,0,0,0,0
705,96.0211,109.053,93.2745,99.0841,48.325,0,0,0,0,58.1029,106.5577,93.8004,94.4431,91.8537,0,0,0,0
706,95.7015,108.8087,93.495,99.209,48.4861,0,0,0,0,57.4583,106.8686,94.276,94.2335,91.8638,0,0,0,0
707,96.003,108.5091,93.6107,98.9766,48.974,0,0,0,0,57.3111,107.1897,94.6774,94.4805,91.4146,0,0,0,0
708,96.136,108.1081,93.3864,98.8088,49.1865,0,0,0,0,57.5298,107.1997,94.434,94.1124,91.35,0,0,0,0
709,96.0784,107.6876,93.1904,98.3345,49.8359,0,0,0,0,56.554,107.2742,94.3365,94.1976,91.7646,0,0,0,0
710,96.5221,108.0745,92.9793,98.3704,49.1283,0,0,0,0,57.2011,107.3388,93.9449,94.2336,91.3562,0,0,0,0
711,96.7415,107.9078,92.826,98.5321,49.4397,0,0,0,0,56.8892,107.2035,94.175,94.4603,91.7192,0,0,0,0
712,96.4659,107.536,92.6851,98.8995,49.7593,0,0,0,0,56.4433,107.4442,94.4495,94.4183,91.5904,0,0,0,0
713,96.6032,107.728,92.8124,99.2064,49.242,0,0,0,0,56.6179,107.0341,94.1285,94.8962,91.9153,0,0,0,0
714,96.2872,107.9452,92.4211,98.7349,49.7066,0,0,0,0,56.149,106.9207,93.9493,94.805,92.2711,0,0,0,0
715,95.8588,108.2611,92.5312,98.3039,49.5738,0,0,0,0,55.8985,106.992,93.785,94.7268,92.1265,0,0,0,0
716,96.0847,107.7953,92.2501,98.1258,50.2485,0,0,0,0,55.5978,107.3759,93.473,95.0015,92.0563,0,0,0,0
717,95.5941,107.4116,92.5842,97.7953,50.4414,0,0,0,0,55.3348,106.9248,93.222,95.4798,91.8652,0,0,0,0
718,95.5736,107.097,92.1953,97.8344,50.9531,0,0,0,0,54.6966,106.458,93.5914,95.7417,92.1658,0,0,0,0
719,95.8791,106.7104,91.9328,98.3069,50.6912,0,0,0,0,55.3075,106.7483,93.2662,95.261,91.9373,0,0,0,0
720,95.5327,106.6992,92.3076,98.0042,51.039,0,0,0,0,54.9459,106.5435,93.5146,95.7548,91.824,0,0,0,0
721,95.418,106.2281,91.857,97.7445,51.5975,0,0,0,0,54.086,106.4051,93.1765,95.932,92.2456,0,0,0,0
722,95.6518,106.5524,92.1199,97.5431,51.3401,0,0,0,0,53.8573,106.2748,93.4917,96.4047,92.1788,0,0,0,0
723,95.4797,106.5654,92.2953,97.5861,51.9027,0,0,0,0,53.4554,106.5675,93.6555,96.8211,92.3298,0,0,0,0
724,95.5504,106.4199,92.4843,97.4349,52.1315,0,0,0,0,53.5283,106.6798,93.7495,96.7736,92.2897,0,0,0,0
725,95.62,106.4886,92.3345,97.3425,51.7446,0,0,0,0,54.1387,106.1855,93.6022,96.8046,91.7992,0,0,0,0
726,95.4647,106.7684,92.5514,97.2663,51.3157,0,0,0,0,54.5666,105.8754,93.9723,96.3623,91.5898,0,0,0,0
727,95.2058,107.2631,92.9063,97.5567,51.3994,0,0,0,0,54.8986,106.0249,94.3283,96.4269,91.6526,0,0,0,0
728,94.7616,106.8388,92.8026,97.9516,51.6154,0,0,0,0,54.6697,105.6445,94.8177,96.6584,91.1797,0,0,0,0
729,94.5574,106.685,92.4494,98.186,51.8086,0,0,0,0,54.8998,105.2893,94.8756,96.2493,91.3725,0,0,0,0
730,95.035,107.039,92.0981,98.3173,51.5592,0,0,0,0,55.2234,105.5988,95.0155,96.1503,91.0606,0,0,0,0
731,95.5175,106.8725,92.1842,98.2304,51.4914,0,0,0,0,55.0292,105.2061,95.161,96.6215,91.2783,0,0,0,0
732,95.8801,106.583,92.0955,98.6379,51.4327,0,0,0,0,55.4345,105.1826,95.4919,96.6255,90.8947,0,0,0,0
733,95.6174,106.3869,92.2406,99.0932,51.4286,0,0,0,0,55.1253,105.6083,95.1862,96.7925,91.0544,0,0,0,0
734,96.0793,106.2379,92.5897,99.2501,51.211,0,0,0,0,55.8286,105.7218,95.2398,96.7631,90.8148,0,0,0,0
735,96.2357,106.1529,92.861,99.3966,50.505,0,0,0,0,56.1157,105.6616,94.931,96.9501,90.4927,0,0,0,0
736,95.7775,106.3068,92.9608,99.5458,50.3883,0,0,0,0,55.8793,105.615,94.8055,96.8345,90.8448,0,0,0,0
737,95.4528,106.1844,92.7735,99.8,50.8447,0,0,0,0,55.7193,105.9581,94.353,96.7729,91.2521,0,0,0,0
738,95.3278,106.3747,92.9798,100.004,50.7406,0,0,0,0,56.2429,105.9127,94.0199,96.9444,91.3071,0,0,0,0
739,95.452,106.1238,93.4672,99.687,50.4809,0,0,0,0,56.857,105.7452,94.162,96.4867,90.96,0,0,0,0
740,95.5208,105.7375,93.9327,99.8769,50.8286,0,0,0,0,56.5375,105.7992,94.2064,96.9285,91.4249,0,0,0,0
741,95.8202,105.9439,93.9949,100.0131,50.5589,0,0,0,0,56.9701,105.9287,94.3235,96.5993,91.5095,0,0,0,0
742,95.8971,105.4453,93.5738,100.4557,51.2232,0,0,0,0,56.7084,106.4074,94.7755,96.6579,91.0459,0,0,0,0
743,96.3241,105.3872,93.3247,100.0323,51.3686,0,0,0,0,56.0925,106.7049,94.9828,96.5507,91.1061,0,0,0,0
744,96.5524,105.6526,92.839,99.9492,51.421,0,0,0,0,55.9517,107.1652,94.4933,96.6237,91.1804,0,0,0,0
745,96.3356,105.2723,92.4937,99.7237,52.2489,0,0,0,0,55.5699,107.6288,94.6435,96.1244,91.1076,0,0,0,0
746,96.7777,105.1738,92.772,99.255,52.3743,0,0,0,0,55.6593,108.039,94.8963,95.8417,90.9165,0,0,0,0
747,96.6995,105.0578,92.3842,99.2005,52.5117,0,0,0,0,55.1218,107.6671,95.2479,95.7551,91.0619,0,0,0,0
748,97.0679,104.9873,92.6764,98.7641,52.9138,0,0,0,0,54.7294,108.0556,95.5626,95.5026,91.5594,0,0,0,0
749,97.3622,105.204,92.9887,98.382,53.2653,0,0,0,0,54.6505,108.3638,95.802,95.5633,91.8225,0,0,0,0
750,97.4813,105.0749,92.6927,98.0217,53.2776,0,0,0,0,54.2347,107.9765,95.3071,95.9679,92.0619,0,0,0,0
751,97.0387,105.5676,92.6253,97.7939,53.2074,0,0,0,0,54.2135,107.4823,95.3513,95.8282,92.3575,0,0,0,0
752,97.2831,105.5496,93.0301,98.2713,52.3669,0,0,0,0,55.2835,107.0285,95.01,96.0924,92.0867,0,0,0,0
753,96.9657,105.849,92.7946,98.0744,53.2269,0,0,0,0,54.9158,106.8638,95.4294,96.5703,92.1314,0,0,0,0
754,97.3331,106.3041,92.6439,98.4366,52.5183,0,0,0,0,55.9229,106.9508,95.1,96.4879,91.7744,0,0,0,0
755,97.5476,106.7373,93.1175,98.5351,52.1419,0,0,0,0,56.3152,107.0818,95.5533,96.458,91.6711,0,0,0,0
756,97.5332,107.2204,93.5227,98.642,51.3227,0,0,0,0,56.8947,107.3408,95.221,96.0577,91.7267,0,0,0,0
757,98.0051,107.1088,93.4325,98.3652,51.355,0,0,0,0,56.6503,107.7855,95.3793,96.0298,91.4218,0,0,0,0
758,98.2647,106.8676,93.0515,98.4581,51.3234,0,0,0,0,56.5547,107.3449,95.6497,96.0362,91.3799,0,0,0,0
759,97.9251,107.2584,92.6173,97.9834,51.4843,0,0,0,0,56.0861,107.533,95.2331,95.6878,91.7285,0,0,0,0
760,97.9213,107.2379,92.934,97.9831,51.4583,0,0,0,0,56.159,107.7134,94.9223,95.7137,92.0262,0,0,0,0
761,97.6534,107.3354,93.4293,98.3963,51.2018,0,0,0,0,56.5361,107.917,94.4572,96.169,91.9369,0,0,0,0
762,97.4435,107.805,93.5787,98.0032,51.1441,0,0,0,0,56.8458,107.9272,94.1998,96.3313,91.6704,0,0,0,0
763,97.181,107.3327,93.1907,98.4227,51.2909,0,0,0,0,56.7313,107.8188,94.0902,96.4658,91.3119,0,0,0,0
764,97.2272,107.0824,93.0743,98.7887,51.1096,0,0,0,0,56.6295,108.062,94.0632,96.1307,91.3967,0,0,0,0
765,97.1541,106.6537,93.49,99.2829,51.2779,0,0,0,0,56.2442,108.561,94.1085,96.492,91.4529,0,0,0,0
766,97.1734,106.7732,93.1631,99.7,51.7384,0,0,0,0,56.1751,108.9618,94.4476,96.075,91.8886,0,0,0,0
767,96.9774,106.7556,93.2208,99.4592,51.7827,0,0,0,0,56.2694,109.2927,94.4878,95.6553,91.4905,0,0,0,0
768,97.3938,106.6496,93.0558,99.1107,51.882,0,0,0,0,55.9584,109.2123,94.6848,95.5297,91.7067,0,0,0,0
769,96.9349,106.7452,93.0808,98.7676,52.3015,0,0,0,0,55.5499,109.1623,94.7722,95.1429,92.2027,0,0,0,0
770,96.9891,106.3276,92.6478,99.2187,52.7046,0,0,0,0,55.1514,109.6292,94.7967,95.4641,91.8464,0,0,0,0
771,96.5943,106.2786,92.8156,99.0889,53.1043,0,0,0,0,54.2587,110.0294,94.892,95.9622,91.7394,0,0,0,0
772,96.2681,106.1361,92.9702,98.6891,53.1601,0,0,0,0,53.8287,109.8774,94.6458,96.0171,91.8547,0,0,0,0
773,95.9813,106.1203,93.4532,99.1807,53.0761,0,0,0,0,53.9755,110.2464,94.6406,95.7755,92.1737,0,0,0,0
774,96.1607,106.5119,93.0554,99.679,53.3302,0,0,0,0,53.7318,110.4042,94.9428,95.9883,92.6702,0,0,0,0
775,95.7513,106.9733,92.7618,99.8798,53.4079,0,0,0,0,53.8583,109.9898,95.0748,96.127,92.7241,0,0,0,0
776,95.7566,106.81,92.6343,100.2059,53.1037,0,0,0,0,53.7777,109.8282,94.6123,96.3576,92.9346,0,0,0,0
777,95.7643,107.0179,92.1524,100.6285,53.3339,0,0,0,0,53.2702,109.9659,94.507,96.7828,93.3711,0,0,0,0
778,95.4904,107.1514,92.0359,100.9672,52.6809,0,0,0,0,53.9173,109.5407,94.1208,96.3609,93.3861,0,0,0,0
779,95.0042,107.2596,91.7184,101.4071,52.7875,0,0,0,0,54.0979,109.3724,93.9582,96.6011,93.1473,0,0,0,0
780,95.4798,107.6647,92.1815,101.7622,51.9141,0,0,0,0,54.6918,109.6233,93.519,96.579,93.5892,0,0,0,0
781,95.2503,107.3108,92.4159,102.0777,51.5739,0,0,0,0,55.4113,109.3866,93.2106,96.3042,93.3158,0,0,0,0
782,95.1479,107.1924,91.9326,101.8919,52.4361,0,0,0,0,55.0309,109.7574,92.8205,96.4913,93.5007,0,0,0,0
783,95.6112,107.3644,91.8588,101.4704,52.2306,0,0,0,0,55.0114,109.6186,92.8086,96.9491,93.1476,0,0,0,0
784,95.4998,107.1164,91.9782,101.7662,52.0426,0,0,0,0,55.0215,109.4038,92.9054,97.4197,92.6528,0,0,0,0
785,95.9253,106.9083,92.2414,101.2777,51.8324,0,0,0,0,55.2411,108.9372,93.0119,97.6072,92.3878,0,0,0,0
786,95.7323,106.5906,91.8823,101.698,52.2651,0,0,0,0,54.7101,108.8457,92.9406,98.1,92.5719,0,0,0,0
787,95.9998,106.6962,91.7434,101.7498,51.3248,0,0,0,0,55.5802,108.3891,92.5761,97.6076,92.3609,0,0,0,0
788,95.5182,106.4404,91.6015,101.254,51.7315,0,0,0,0,54.8269,108.6665,92.2864,97.3076,92.4582,0,0,0,0
789,95.3072,106.6676,91.7441,101.589,51.9792,0,0,0,0,54.9681,109.0096,92.4526,96.9092,92.9476,0,0,0,0
790,94.9714,106.3419,91.6423,101.1538,52.512,0,0,0,0,54.0119,109.2941,92.9211,96.8629,92.5314,0,0,0,0
791,95.0372,106.7879,91.7892,101.1583,51.8087,0,0,0,0,54.7805,108.8485,92.7704,96.9152,92.2666,0,0,0,0
792,94.6967,106.4175,92.2326,101.076,51.871,0,0,0,0,54.4844,109.1996,92.6127,97.0877,91.9093,0,0,0,0
793,94.3787,105.9752,92.2783,101.5136,52.258,0,0,0,0,54.5809,108.823,92.7095,97.2872,92.0031,0,0,0,0
794,94.8302,105.9245,92.472,101.3556,52.2225,0,0,0,0,54.5244,109.1164,92.2494,97.5721,92.3424,0,0,0,0
795,95.1172,105.7053,92.8185,101.5301,51.9935,0,0,0,0,54.846,109.453,91.967,97.1665,92.7321,0,0,0,0
796,94.9458,105.9986,93.027,101.8681,51.8715,0,0,0,0,54.8843,109.7486,91.7122,97.2117,93.1542,0,0,0,0
797,94.5065,106.066,93.3539,101.9806,51.8452,0,0,0,0,54.5779,110.152,92.19,96.8534,92.979,0,0,0,0
798,94.5479,106.1687,93.1025,101.5016,51.7767,0,0,0,0,55.0943,109.7131,91.7846,96.5705,92.9349,0,0,0,0
799,94.4485,105.8121,93.2792,101.1069,51.9001,0,0,0,0,55.0604,109.5648,91.845,96.1567,92.9199,0,0,0,0
800,94.8901,105.4042,93.2113,101.0952,51.7981,0,0,0,0,54.8228,109.6181,91.8014,96.2423,92.9143,0,0,0,0
801,95.0306,105.59,93.3848,100.8425,106.8092,109.6117,91.4954,96.2607,93.0447,0,0,0,0,0,0,0,0,0
802,94.9191,105.9675,93.5541,100.828,106.5034,109.5171,91.2612,95.9506,92.7365,0,0,0,0,0,0,0,0,0
803,95.3682,105.7034,93.4523,100.9255,106.6329,109.5315,91.6679,95.7094,93.1032,0,0,0,0,0,0,0,0,0
804,95.7937,105.3765,93.6016,100.8528,106.5039,109.5665,91.3996,96.0177,92.9211,0,0,0,0,0,0,0,0,0
805,96.0069,105.8028,93.9408,100.8168,106.9897,109.9903,91.3704,95.5348,92.5172,0,0,0,0,0,0,0,0,0
806,95.9768,105.6735,93.6173,100.8007,106.9806,110.2393,91.6015,95.3916,92.403,0,0,0,0,0,0,0,0,0
807,95.9679,106.079,93.2429,100.4814,107.3983,110.2821,91.6504,95.198,92.3326,0,0,0,0,0,0,0,0,0
808,96.1313,105.8738,93.7308,100.7088,107.1789,110.0985,91.8189,95.0931,92.2904,0,0,0,0,0,0,0,0,0
809,95.9588,106.0204,93.9126,100.3322,107.2481,110.3528,92.1744,95.3798,92.3525,0,0,0,0,0,0,0,0,0
810,95.9496,106.289,94.2289,99.917,107.003,110.3691,92.3343,95.5549,92.3926,0,0,0,0,0,0,0,0,0
811,95.5098,106.4817,93.856,99.6089,107.2188,110.5426,92.7372,95.8558,92.7815,0,0,0,0,0,0,0,0,0
812,95.2311,106.8258,93.9067,99.2045,107.3489,110.1796,92.9648,95.9754,92.291,0,0,0,0,0,0,0,0,0
813,94.8026,106.5979,93.8265,98.7994,107.8412,109.9716,93.4232,95.9033,92.687,0,0,0,0,0,0,0,0,0
814,95.2739,106.4391,93.332,98.3406,108.256,109.7491,92.9268,95.8378,92.5157,0,0,0,0,0,0,0,0,0
815,95.187,106.9107,93.1151,98.637,107.9079,109.5451,93.1571,95.707,92.85,0,0,0,0,0,0,0,0,0
816,95.6318,106.6141,93.2898,99.0222,108.4056,109.6118,93.0756,95.8379,92.6105,0,0,0,0,0,0,0,0,0
817,95.2223,106.7749,92.9518,98.6101,107.9435,109.9451,92.667,95.9482,92.8605,0,0,0,0,0,0,0,0,0
818,95.647,106.3335,93.3396,99.0038,108.015,109.6077,93.1245,96.1741,92.771,0,0,0,0,0,0,0,0,0
819,95.7593,105.9284,93.1755,99.2385,108.4137,109.8738,93.2928,96.4817,92.5968,0,0,0,0,0,0,0,0,0
820,95.3106,106.2945,93.1385,99.7303,107.9839,109.8903,93.669,96.3482,92.8135,0,0,0,0,0,0,0,0,0
821,95.5687,106.1674,92.669,99.9918,107.8743,109.4819,93.8469,96.7977,92.729,0,0,0,0,0,0,0,0,0
822,95.112,105.9478,92.295,100.4477,107.8979,109.0618,93.9322,96.8601,92.5919,0,0,0,0,0,0,0,0,0
823,95.0605,105.8823,91.7965,100.7139,108.363,108.8978,93.7812,96.6324,92.9613,0,0,0,0,0,0,0,0,0
824,95.1413,105.4246,91.8188,101.0606,108.7677,109.1518,93.7807,96.4243,92.7787,0,0,0,0,0,0,0,0,0
825,95.1788,105.0014,91.9099,101.0331,109.218,108.741,94.2623,96.2071,92.5463,0,0,0,0,0,0,0,0,0
826,95.5812,104.81,91.5714,101.4614,109.4493,109.1147,94.0228,96.3264,92.5835,0,0,0,0,0,0,0,0,0
827,95.4562,104.9354,91.68,101.8606,109.67,109.4781,93.6121,96.7787,92.5953,0,0,0,0,0,0,0,0,0
828,95.7896,104.6963,91.377,101.364,110.0795,109.4545,93.223,97.225,92.1843,0,0,0,0,0,0,0,0,0
829,96.011,105.0584,91.4876,101.7489,109.8647,109.0469,93.7004,97.2646,91.77,0,0,0,0,0,0,0,0,0
830,95.8546,105.5104,91.9582,101.6213,109.5252,109.1235,93.9862,97.1255,91.4081,0,0,0,0,0,0,0,0,0
831,95.6505,105.6392,91.7049,101.1952,109.4054,109.174,93.8172,96.721,91.0573,0,0,0,0,0,0,0,0,0
832,95.8098,106.0208,92.0378,101.1311,109.8163,109.0455,93.8603,96.5693,90.633,0,0,0,0,0,0,0,0,0
833,95.5275,105.9826,92.3448,101.0357,109.5535,109.4126,94.1881,96.1217,90.5948,0,0,0,0,0,0,0,0,0
834,95.1493,106.4696,92.0317,101.3743,109.3464,109.5269,93.9162,96.225,90.789,0,0,0,0,0,0,0,0,0
835,95.0195,106.3207,91.745,101.0682,109.4865,109.3542,93.536,96.3394,90.3296,0,0,0,0,0,0,0,0,0
836,94.8374,106.5844,91.7731,101.2691,109.2809,109.5094,93.1999,96.6355,89.9615,0,0,0,0,0,0,0,0,0
837,94.7387,106.4515,92.0272,101.0424,109.5486,109.8861,93.2099,97.0833,89.7332,0,0,0,0,0,0,0,0,0
838,94.8422,106.1601,92.4248,101.4105,109.1366,110.2661,92.9144,97.1512,89.7168,0,0,0,0,0,0,0,0,0
839,94.7424,106.3171,92.6792,101.7596,109.0988,110.3094,93.2713,97.0786,90.1564,0,0,0,0,0,0,0,0,0
840,94.5988,106.5225,92.8076,101.9975,108.7382,110.7619,93.0534,96.7353,90.0186,0,0,0,0,0,0,0,0,0
841,94.9659,106.3018,92.5473,101.5707,108.2819,110.2622,92.8579,97.0322,90.1432,0,0,0,0,0,0,0,0,0
842,95.1692,105.9704,92.6627,101.9291,108.7326,110.6407,93.2393,97.1369,90.4849,0,0,0,0,0,0,0,0,0
843,95.6573,106.4038,92.5842,101.9748,109.11,110.4549,93.0502,97.0014,90.903,0,0,0,0,0,0,0,0,0
844,95.3177,106.4173,92.7626,101.8705,108.8378,110.1657,93.4891,96.7422,90.9274,0,0,0,0,0,0,0,0,0
845,95.3904,106.0708,92.585,101.8813,109.0341,109.855,93.3258,96.5269,90.5799,0,0,0,0,0,0,0,0,0
846,94.996,105.9237,92.8844,101.6455,109.2236,109.7413,93.4224,96.5515,90.0926,0,0,0,0,0,0,0,0,0
847,95.1879,106.2896,93.2327,101.3864,109.5109,109.502,93.4497,96.8125,90.3674,0,0,0,0,0,0,0,0,0
848,94.9866,106.4809,93.0414,101.6575,109.8656,109.6641,93.3275,96.625,90.7039,0,0,0,0,0,0,0,0,0
849,95.371,106.7966,93.4911,101.8227,110.3572,109.9338,93.6611,96.8065,90.3161,0,0,0,0,0,0,0,0,0
850,95.1778,107.0501,93.3262,101.6401,110.0408,110.1268,94.0724,96.5297,89.8255,0,0,0,0,0,0,0,0,0
851,95.1203,106.975,93.1168,101.612,109.583,110.4431,94.0086,96.5849,89.9473,0,0,0,0,0,0,0,0,0
852,95.3884,106.8788,93.3858,101.5164,109.7232,110.3909,94.1052,96.8281,89.9281,0,0,0,0,0,0,0,0,0
853,95.5087,106.6632,93.2248,101.5829,109.9071,110.5696,93.8758,97.3215,89.6229,0,0,0,0,0,0,0,0,0
854,95.6587,106.5417,93.3791,102.0804,109.4963,110.4115,94.0247,97.327,89.6469,0,0,0,0,0,0,0,0,0
855,95.5228,106.8504,93.7799,101.9313,109.127,110.5628,93.5654,97.1881,89.9853,0,0,0,0,0,0,0,0,0
856,95.8559,106.7135,93.5032,101.9295,109.4274,110.7833,93.568,97.2137,89.6532,0,0,0,0,0,0,0,0,0
857,95.9021,106.4404,93.6826,101.8975,109.8517,110.9083,93.3743,97.3486,89.23,0,0,0,0,0,0,0,0,0
858,96.3032,106.2652,93.5252,101.4783,110.2815,111.1976,93.0496,97.828,88.902,0,0,0,0,0,0,0,0,0
859,96.2084,106.2367,93.431,101.2469,110.5377,111.2522,93.2666,98.0708,88.5541,0,0,0,0,0,0,0,0,0
860,96.2431,106.4333,93.1979,100.8231,110.6362,111.1918,93.5634,98.3036,88.5469,0,0,0,0,0,0,0,0,0
861,95.9283,106.3827,92.8356,100.9244,110.1574,111.0755,93.4247,98.2503,88.7447,0,0,0,0,0,0,0,0,0
862,95.4391,106.5707,93.2648,101.0948,109.6905,111.2269,93.3845,98.2314,88.7822,0,0,0,0,0,0,0,0,0
863,95.7497,106.5309,93.3935,101.3011,109.6218,111.2446,92.9152,98.5911,88.6397,0,0,0,0,0,0,0,0,0
864,96.1033,106.9706,93.5839,100.9669,109.9667,111.0768,93.3424,98.3903,88.4939,0,0,0,0,0,0,0,0,0
865,96.0005,107.0994,93.4998,101.0666,110.1439,111.1581,93.5229,98.3589,88.4499,0,0,0,0,0,0,0,0,0
866,95.9701,107.1953,93.578,100.9568,110.5952,111.4989,93.2154,98.0932,88.3797,0,0,0,0,0,0,0,0,0
867,95.7189,107.4938,94.0299,101.0121,110.6608,111.0156,93.5447,98.5696,88.2797,0,0,0,0,0,0,0,0,0
868,95.3085,107.1429,94.3681,101.1337,110.7362,111.1022,93.8598,98.7396,88.136,0,0,0,0,0,0,0,0,0
869,95.7536,106.645,94.75,101.53,110.6022,111.263,94.2534,98.7039,87.8595,0,0,0,0,0,0,0,0,0
870,95.9294,106.4097,94.3543,101.1079,111.0348,111.6211,94.4963,98.2623,88.0957,0,0,0,0,0,0,0,0,0
871,95.9618,106.3839,94.2071,101.6002,111.2287,111.3258,94.5565,98.4613,87.9167,0,0,0,0,0,0,0,0,0
872,95.6795,106.2607,94.3269,102.0032,110.9794,111.1136,94.1351,98.5912,87.7523,0,0,0,0,0,0,0,0,0
873,95.6026,106.064,93.884,101.7576,111.1157,111.0031,94.1333,98.8168,87.7826,0,0,0,0,0,0,0,0,0
874,95.9506,105.6693,93.9974,102.1193,111.1123,111.1597,94.0321,99.0434,87.6682,0,0,0,0,0,0,0,0,0
875,95.9,105.6014,93.5747,102.0609,111.0042,111.4673,93.8325,98.8772,87.6597,0,0,0,0,0,0,0,0,0
876,95.4509,105.3437,93.7854,101.7826,111.0723,111.3375,94.0768,99.0236,88.1543,0,0,0,0,0,0,0,0,0
877,95.4083,105.5169,93.4214,101.9892,111.2402,111.2206,93.9898,98.6808,88.6535,0,0,0,0,0,0,0,0,0
878,95.3552,105.8333,93.5392,101.9735,111.5208,111.61,93.5603,98.7138,89.1169,0,0,0,0,0,0,0,0,0
879,95.0298,105.868,93.666,102.1981,111.3622,111.715,93.5555,98.6724,89.1665,0,0,0,0,0,0,0,0,0
880,94.9754,105.8226,93.5719,102.5859,111.5102,112.0184,93.6032,98.29,88.7945,0,0,0,0,0,0,0,0,0
881,95.0139,105.5517,93.7701,102.389,111.3284,111.9556,93.7426,98.0737,88.4802,0,0,0,0,0,0,0,0,0
882,95.1298,105.5839,93.8001,101.959,111.0064,111.5062,94.0427,97.7173,88.3922,0,0,0,0,0,0,0,0,0
883,95.1792,105.2579,93.9017,101.5358,111.393,111.6573,94.0667,98.1844,88.1079,0,0,0,0,0,0,0,0,0
884,95.1376,105.2744,94.259,101.5794,111.6037,111.4458,94.3441,98.1051,88.0092,0,0,0,0,0,0,0,0,0
885,94.7196,104.8586,94.5431,101.9542,111.3798,111.5971,94.1794,98.2896,88.1265,0,0,0,0,0,0,0,0,0
886,94.7404,105.1852,94.4675,101.8001,111.7455,111.4289,93.889,98.7726,88.5055,0,0,0,0,0,0,0,0,0
887,94.9042,104.9956,94.4902,102.2236,111.5197,111.3809,93.5191,98.8578,88.603,0,0,0,0,0,0,0,0,0
888,94.5624,105.2684,93.9906,102.2136,111.2415,111.2445,93.0324,99.2539,88.668,0,0,0,0,0,0,0,0,0
889,94.1048,105.3407,93.9137,102.1119,111.6711,111.3107,92.8788,99.2072,89.1481,0,0,0,0,0,0,0,0,0
890,94.587,104.9417,94.0076,101.7618,111.3872,110.906,93.0581,99.5062,88.9835,0,0,0,0,0,0,0,0,0
891,94.7445,104.6651,94.4181,101.7759,111.0025,111.0813,93.0897,99.4587,88.6346,0,0,0,0,0,0,0,0,0
892,95.1066,104.4393,94.5944,101.3667,110.7819,111.3606,92.8359,99.0322,88.8591,0,0,0,0,0,0,0,0,0
893,95.1525,104.0563,94.3404,101.3859,110.6773,110.9086,92.4395,98.7016,88.3913,0,0,0,0,0,0,0,0,0
894,94.7093,104.4272,94.805,101.0664,111.0828,110.5822,92.7868,98.5429,88.5282,0,0,0,0,0,0,0,0,0
895,94.28,104.6117,94.5446,101.4232,110.9939,110.3495,92.5618,98.0805,88.8635,0,0,0,0,0,0,0,0,0
896,94.4885,104.5243,94.9312,101.5994,110.5029,110.0105,92.5183,98.5322,89.2584,0,0,0,0,0,0,0,0,0
897,94.3871,104.6557,94.794,101.9987,110.8872,109.8076,92.5261,98.7107,89.5513,0,0,0,0,0,0,0,0,0
898,94.6451,104.5587,94.8815,101.8729,111.2904,109.8241,92.5298,98.5658,89.3028,0,0,0,0,0,0,0,0,0
899,94.3412,104.8008,95.1793,102.3593,111.5866,109.4187,92.4539,98.9091,89.6922,0,0,0,0,0,0,0,0,0
900,94.5021,104.7686,95.0986,102.0584,111.3152,109.7916,92.2779,99.136,90.0232,0,0,0,0,0,0,0,0,0
901,94.3272,104.9952,94.9036,102.0559,111.6639,109.8168,91.8051,99.5028,90.1825,0,0,0,0,0,0,0,0,0
902,94.2535,104.6008,94.8189,102.3347,111.5402,110.2335,91.6729,99.1235,89.9142,0,0,0,0,0,0,0,0,0
903,94.0842,104.7212,94.9155,102.3354,111.4692,109.8064,92.1546,98.8622,90.4075,0,0,0,0,0,0,0,0,0
904,94.5757,105.1782,94.5306,102.2346,111.956,110.1265,92.6313,99.2322,90.4104,0,0,0,0,0,0,0,0,0
905,94.9737,105.2042,94.4634,102.5393,112.4325,110.2534,92.3331,99.3982,90.0237,0,0,0,0,0,0,0,0,0
906,95.3939,104.9881,94.7052,102.8765,112.5198,110.056,92.3309,99.379,90.3902,0,0,0,0,0,0,0,0,0
907,95.7837,105.0719,95.0696,103.1952,112.1588,109.8216,92.7089,99.5343,89.9545,0,0,0,0,0,0,0,0,0
908,96.1321,105.1006,94.8721,103.4669,111.7029,109.4177,92.8191,99.9861,90.2,0,0,0,0,0,0,0,0,0
909,96.2011,104.7399,95.1972,103.3384,111.7367,109.2297,92.5516,100.0223,90.484,0,0,0,0,0,0,0,0,0
