year,XEUOUZ,DCPWLP,XEYOPS,XXDGJI,WSRNWD,LDCKJJ,THIBEV,ZKTWAS,ROQWUT,BZFTZE,EIDUNJ,HPPEVH,ICGDTN,COQYCO,YATYVW,AKRDYU,KJIGPC,UQWXRL
638,100.2251,33.9692,101.8311,111.3976,72.9714,0,0,0,0,65.4791,90.0348,101.3955,100.9112,61.5739,0,0,0,0
639,98.3319,33.9858,99.9222,110.4346,75.2055,0,0,0,0,61.9144,91.3547,101.0992,99.7036,62.8082,0,0,0,0
640,98.8486,32.925,97.9898,109.793,76.8299,0,0,0,0,59.7681,92.5825,101.2167,98.4399,63.3792,0,0,0,0
641,97.522,31.7657,97.5909,107.7977,79.4054,0,0,0,0,57.5425,91.2298,101.2696,98.5725,64.4673,0,0,0,0
642,97.0957,30.2014,98.3883,107.705,79.0856,0,0,0,0,59.6273,89.8408,99.3444,99.779,62.8845,0,0,0,0
643,97.0849,28.3471,98.3766,109.1223,77.3357,0,0,0,0,59.7175,89.2709,99.0427,97.8081,63.4274,0,0,0,0
644,96.4241,27.4756,97.5763,107.9933,78.3191,0,0,0,0,58.4408,87.6796,99.1705,98.0052,63.4923,0,0,0,0
645,96.5727,27.78,97.795,109.8476,78.0521,0,0,0,0,59.7575,88.2904,98.6194,97.048,65.3321,0,0,0,0
646,97.5343,26.4133,96.7412,109.9351,79.1579,0,0,0,0,57.2899,89.7111,99.495,97.4452,64.8407,0,0,0,0
647,97.6449,25.5638,98.2195,109.9865,79.072,0,0,0,0,55.8621,88.2575,100.5891,99.295,65.4831,0,0,0,0
648,97.3161,24.5211,99.614,109.1273,79.8315,0,0,0,0,55.7842,89.6315,100.9255,97.5631,65.5057,0,0,0,0
649,97.3624,23.113,100.6001,110.8287,77.6828,0,0,0,0,56.5425,89.0597,100.0686,97.7814,65.1349,0,0,0,0
650,99.0362,22.758,99.9318,111.6773,75.7162,0,0,0,0,57.8335,89.226,98.9758,98.5388,63.5453,0,0,0,0
651,98.4852,20.8919,101.6997,111.4387,76.2996,0,0,0,0,55.976,90.6942,99.3024,96.7487,65.0937,0,0,0,0
652,96.7246,22.5265,101.8193,111.1119,77.7926,0,0,0,0,54.0671,92.374,100.4844,97.9386,64.1108,0,0,0,0
653,97.5805,22.0376,102.3179,110.4518,80.0882,0,0,0,0,51.8384,93.7882,100.6384,99.6046,65.6064,0,0,0,0
654,97.4078,21.738,102.0727,109.4862,80.3541,0,0,0,0,49.625,95.5021,101.6056,99.6174,63.7087,0,0,0,0
655,98.4407,20.9705,100.3241,108.1248,82.1732,0,0,0,0,49.4817,95.0608,100.3696,100.6007,63.5206,0,0,0,0
656,100.1054,19.7757,101.7691,109.227,79.6655,0,0,0,0,50.2767,93.9745,98.4802,102.5424,64.2689,0,0,0,0
657,98.7233,20.548,102.4818,111.1172,79.4825,0,0,0,0,51.673,92.2673,100.3965,102.85,64.166,0,0,0,0
658,97.5506,21.9185,102.9023,110.4438,80.6505,0,0,0,0,51.3149,92.7766,99.3634,103.2423,65.7685,0,0,0,0
659,98.4763,22.4542,101.7207,108.8286,81.5063,0,0,0,0,50.7584,92.0348,100.9034,103.1678,65.1216,0,0,0,0
660,98.0517,23.0692,100.7665,110.6792,80.2208,0,0,0,0,53.2066,90.4347,101.1306,102.8302,64.1853,0,0,0,0
661,97.8952,21.8748,101.5564,108.7733,82.1977,0,0,0,0,49.9264,90.9801,101.7411,103.7791,64.8707,0,0,0,0
662,96.0665,23.8506,100.7523,110,82.2092,0,0,0,0,48.6442,90.8683,101.7884,105.4928,65.0849,0,0,0,0
663,96.146,23.3996,99.5208,109.7429,84.0813,0,0,0,0,45.7653,90.6656,103.4916,104.9048,67.0632,0,0,0,0
664,97.2614,24.9221,99.9175,108.147,84.0551,0,0,0,0,47.4977,89.807,102.7066,104.66,68.6318,0,0,0,0
665,97.5754,24.1386,98.0239,109.5907,84.0352,0,0,0,0,49.2505,90.1191,102.0824,103.6259,67.2859,0,0,0,0
666,98.18,22.9944,97.5328,110.432,84.2888,0,0,0,0,49.2826,90.5635,101.5652,101.9868,69.0299,0,0,0,0
667,99.5306,24.686,96.9113,109.8158,83.693,0,0,0,0,49.0807,91.3408,102.5981,100.4369,70.1802,0,0,0,0
668,98.6164,24.7598,96.0554,108.3599,86.0211,0,0,0,0,47.2425,91.215,102.7281,100.2147,71.4123,0,0,0,0
669,99.2569,26.7449,95.7575,107.6073,84.2638,0,0,0,0,47.7289,91.986,101.9218,99.9916,71.002,0,0,0,0
670,100.8154,26.1961,94.498,109.2916,82.7937,0,0,0,0,47.227,92.0061,103.3599,99.0467,70.9552,0,0,0,0
671,101.0154,24.7219,93.546,108.6431,83.3657,0,0,0,0,47.1107,93.2722,103.0924,97.1192,69.6977,0,0,0,0
672,101.7248,25.4867,92.1421,108.8157,83.046,0,0,0,0,45.7865,93.2546,102.6162,97.9152,70.6428,0,0,0,0
673,101.1584,27.3941,90.943,107.711,83.092,0,0,0,0,46.9306,92.7089,101.2815,97.8369,70.5406,0,0,0,0
674,99.7859,26.6691,89.133,106.7618,84.7666,0,0,0,0,45.8832,92.3745,100.3556,97.8749,69.6283,0,0,0,0
675,100.92,25.2748,88.8838,107.2316,85.0367,0,0,0,0,46.6474,92.1915,100.3273,97.6291,69.5517,0,0,0,0
676,100.6218,24.3721,88.3367,107.5342,86.2612,0,0,0,0,46.1667,93.6396,99.6688,95.9697,70.6811,0,0,0,0
677,100.7739,24.6527,88.8706,106.501,85.639,0,0,0,0,47.0969,94.6825,99.7833,94.1402,69.7342,0,0,0,0
678,100.0886,25.0757,87.3202,105.8686,86.4177,0,0,0,0,46.8849,93.3066,98.7168,95.6296,69.233,0,0,0,0
679,99.0162,26.379,88.7687,104.0806,86.9529,0,0,0,0,46.3272,94.1464,98.9919,97.0228,67.709,0,0,0,0
680,100.2164,25.8829,90.7257,105.5836,85.6346,0,0,0,0,49.0881,96.0759,97.3545,96.734,67.7907,0,0,0,0
681,100.5601,25.0067,89.7968,106.6435,87.4165,0,0,0,0,48.6039,97.4533,95.8081,97.6068,68.9515,0,0,0,0
682,100.3618,23.4523,90.9595,108.4785,84.1916,0,0,0,0,52.9337,95.855,94.078,96.6176,66.9593,0,0,0,0
683,100.7793,24.0474,91.1702,107.4347,84.3108,0,0,0,0,51.5896,97.0653,92.7612,98.0962,67.2301,0,0,0,0
684,99.6384,25.399,92.8647,106.5865,85.4343,0,0,0,0,50.4527,96.7804,92.8651,100.0084,68.8163,0,0,0,0
685,101.4777,24.3067,91.3599,107.2648,87.5025,0,0,0,0,49.712,95.6143,93.5568,101.3713,70.6572,0,0,0,0
686,102.5823,22.8005,91.6821,106.6049,89.6644,0,0,0,0,49.0122,96.9783,92.7968,102.6512,70.8956,0,0,0,0
687,103.3428,23.2701,93.3057,105.433,88.4954,0,0,0,0,48.4555,98.6408,91.2373,103.7474,70.7661,0,0,0,0
688,102.3922,23.8807,92.9974,104.6955,87.6165,0,0,0,0,47.7742,97.1887,89.8142,104.5204,71.2847,0,0,0,0
689,104.2382,24.2938,94.073,104.2682,85.5042,0,0,0,0,50.8548,99.0461,89.2971,102.5349,69.6444,0,0,0,0
690,102.6921,22.3284,92.8766,105.965,88.2127,0,0,0,0,46.9705,99.0389,89.2112,104.5167,71.3376,0,0,0,0
691,102.2838,22.0509,91.3368,107.6566,87.2594,0,0,0,0,48.3905,98.3376,89.4352,103.4436,69.9807,0,0,0,0
692,100.5734,23.8207,91.8523,107.1556,88.5292,0,0,0,0,48.2169,96.6092,91.1857,105.039,69.8803,0,0,0,0
693,98.9207,24.7249,90.1003,105.6512,90.3485,0,0,0,0,45.0217,96.4044,89.6045,106.3392,71.3759,0,0,0,0
694,99.6581,25.8935,88.8004,105.8924,89.2582,0,0,0,0,44.7258,97.0954,91.5888,104.4294,70.6631,0,0,0,0
695,99.4438,26.5442,90.1797,105.0119,88.0142,0,0,0,0,46.3895,96.3642,90.2082,105.6701,69.5617,0,0,0,0
696,97.8406,27.7783,88.2648,105.9644,90.2813,0,0,0,0,43.9162,97.4286,91.5765,106.3197,69.8884,0,0,0,0
697,98.2148,27.0752,87.1743,105.3656,89.964,0,0,0,0,43.6553,95.8318,91.1427,104.8175,71.3465,0,0,0,0
698,96.2252,25.7632,86.3448,105.3068,90.4472,0,0,0,0,41.4011,94.3648,91.181,104.0507,72.0895,0,0,0,0
699,94.5837,26.2092,87.5441,105.1801,90.8,0,0,0,0,42.2945,93.2573,92.072,103.4953,72.1979,0,0,0,0
700,94.9517,25.3264,89.3211,104.8638,90.3362,0,0,0,0,41.6595,92.1185,91.5419,104.4724,74.007,0,0,0,0
701,95.0575,24.188,88.6887,103.9946,90.6584,0,0,0,0,39.3702,91.7009,93.1953,103.2124,74.1084,0,0,0,0
702,94.429,23.1138,89.6076,103.4856,92.6346,0,0,0,0,39.1371,92.9491,91.2341,104.6351,74.3151,0,0,0,0
703,92.7518,23.9934,90.0622,105.2316,90.1085,0,0,0,0,42.4653,91.1934,89.2643,103.2868,74.9377,0,0,0,0
704,94.4477,23.491,91.6248,107.104,88.2006,0,0,0,0,43.3088,91.8186,89.6865,104.3747,74.6794,0,0,0,0
705,92.9499,21.5707,90.4199,106.2818,92.4494,0,0,0,0,39.9038,91.9042,89.666,106.0362,75.1615,0,0,0,0
706,93.5105,21.9141,92.2766,106.6934,91.4757,0,0,0,0,41.9799,91.1219,91.0498,104.1258,76.5929,0,0,0,0
707,94.9588,21.8451,93.0867,107.7983,89.9517,0,0,0,0,41.7736,89.843,91.003,105.5516,78.4694,0,0,0,0
708,96.6611,23.0051,92.6499,106.4924,89.0057,0,0,0,0,41.9693,88.39,91.1332,104.9636,80.3581,0,0,0,0
709,97.8831,23.5539,90.697,106.1172,91.1574,0,0,0,0,40.8155,88.3273,92.1259,106.0512,81.0886,0,0,0,0
710,96.4477,24.4761,90.909,106.1907,90.9579,0,0,0,0,42.1282,87.3029,92.5343,104.6626,81.3534,0,0,0,0
711,96.6652,23.0654,91.3303,107.0911,91.7556,0,0,0,0,43.1296,88.5677,92.2497,104.2458,80.7148,0,0,0,0
712,96.9468,21.5562,92.6265,109.0058,90.6055,0,0,0,0,45.141,89.4144,91.1901,105.0636,78.9317,0,0,0,0
713,97.5335,20.243,92.0926,109.6089,89.7397,0,0,0,0,46.9531,87.5598,92.9644,103.7184,77.0221,0,0,0,0
714,97.9733,20.2445,91.406,111.1328,88.6269,0,0,0,0,49.9529,85.8857,91.0367,105.4125,76.0958,0,0,0,0
715,97.3075,20.7612,92.4398,111.5758,88.4887,0,0,0,0,51.3276,87.8386,89.541,104.2855,76.5803,0,0,0,0
716,96.3996,20.4064,92.8101,110.3073,92.0046,0,0,0,0,49.3091,89.7666,91.411,102.3153,78.1261,0,0,0,0
717,97.5951,21.3767,93.0432,110.4029,91.2781,0,0,0,0,49.4463,89.2434,91.0103,103.6359,79.3602,0,0,0,0
718,98.1099,23.3395,91.7782,110.6989,90.672,0,0,0,0,50.9592,87.5026,92.603,102.9332,79.6005,0,0,0,0
719,99.8037,22.8529,93.6351,109.6476,89.6893,0,0,0,0,51.6848,86.7022,94.4473,102.2737,79.5206,0,0,0,0
720,99.6376,23.7466,95.0131,109.5969,86.7808,0,0,0,0,53.5168,86.5971,94.5429,100.7297,78.3885,0,0,0,0
721,100.3253,25.1876,93.3093,109.5175,87.8033,0,0,0,0,53.5485,86.4114,94.5162,101.6199,79.047,0,0,0,0
722,99.3132,26.7312,94.6611,111.3772,83.5671,0,0,0,0,56.4954,84.6727,94.8113,101.3604,77.31,0,0,0,0
723,99.9421,27.5598,95.1011,111.775,82.4293,0,0,0,0,58.4967,83.9607,94.1001,100.2626,78.9872,0,0,0,0
724,101.3216,27.5217,94.1419,112.6796,83.4329,0,0,0,0,58.7759,85.9159,94.4978,101.3051,77.603,0,0,0,0
725,102.079,28.8628,95.2077,110.8074,82.043,0,0,0,0,59.0802,85.4777,95.6894,100.0827,77.67,0,0,0,0
726,101.5626,28.4637,94.4655,111.2083,83.6704,0,0,0,0,59.2338,85.1439,95.0128,101.1025,77.8776,0,0,0,0
727,100.6907,28.806,96.0006,110.5562,82.4414,0,0,0,0,59.5695,83.4193,95.7374,99.5295,79.2393,0,0,0,0
728,100.9792,29.5385,96.0201,108.8018,82.7203,0,0,0,0,60.6836,83.5332,94.879,100.3811,77.583,0,0,0,0
729,99.9843,28.1682,97.6563,106.8029,83.5783,0,0,0,0,60.6464,83.0607,94.6078,98.544,78.3312,0,0,0,0
730,101.2058,28.1924,96.3926,108.2082,83.2354,0,0,0,0,62.4784,83.733,92.9713,97.8279,79.2238,0,0,0,0
731,101.7738,27.6034,96.3899,109.1494,82.1736,0,0,0,0,63.6214,84.9691,93.374,95.9045,78.2211,0,0,0,0
732,100.1259,26.618,97.4298,108.9089,84.242,0,0,0,0,61.7441,86.1891,93.5273,97.8184,77.0458,0,0,0,0
733,101.8216,25.0346,95.9599,109.4018,85.8088,0,0,0,0,60.1239,88.0456,94.4696,96.7435,77.6441,0,0,0,0
734,100.4681,23.1486,97.4304,108.0485,86.6815,0,0,0,0,60.4074,86.385,93.4312,95.4597,79.0938,0,0,0,0
735,100.0191,23.4545,98.1596,107.3891,87.1411,0,0,0,0,61.6281,87.3301,92.8845,94.1321,79.1886,0,0,0,0
736,98.859,23.2438,98.8147,109.2602,87.1598,0,0,0,0,59.6585,88.6745,93.5927,95.3186,79.0932,0,0,0,0
737,100.0214,23.8521,99.0013,109.3244,85.7272,0,0,0,0,59.5564,88.6887,92.8024,95.1047,80.7742,0,0,0,0
738,101.8075,24.2251,98.3585,110.5239,85.8507,0,0,0,0,59.4659,87.6399,93.8226,96.8881,81.9492,0,0,0,0
739,102.7602,25.7359,98.7277,110.6518,83.8892,0,0,0,0,60.1391,87.5934,93.2099,97.5698,82.2526,0,0,0,0
740,103.2136,24.7387,99.2272,110.6644,84.2774,0,0,0,0,60.0909,88.6777,93.7721,98.2602,80.3204,0,0,0,0
741,104.8033,26.238,98.4623,110.41,85.5527,0,0,0,0,60.4807,89.0457,92.9763,100.0185,81.945,0,0,0,0
742,104.9876,26.0418,100.2566,108.9156,84.1608,0,0,0,0,62.1328,87.7644,91.3516,98.4697,83.6438,0,0,0,0
743,103.333,26.5528,100.0007,107.0928,88.5669,0,0,0,0,59.6157,88.3495,91.7614,99.3378,85.4818,0,0,0,0
744,104.7895,25.9814,99.407,107.3644,88.2313,0,0,0,0,61.3549,87.0264,92.3035,98.9167,85.1721,0,0,0,0
745,106.0979,27.6816,100.2606,107.8561,86.7559,0,0,0,0,63.2065,87.5768,91.0459,100.8311,84.9918,0,0,0,0
746,105.8187,28.4806,98.386,107.2521,88.4632,0,0,0,0,60.708,86.4328,92.726,100.984,86.5497,0,0,0,0
747,104.5276,28.1076,99.5037,105.4373,92.3796,0,0,0,0,58.693,88.0483,93.2919,101.3031,87.6195,0,0,0,0
748,103.1627,27.1927,97.7714,103.7779,94.0604,0,0,0,0,57.9817,86.4935,93.3445,100.1425,87.0029,0,0,0,0
749,102.4814,25.8365,96.5561,103.2823,96.2799,0,0,0,0,54.1547,86.8436,92.1606,101.8899,88.3874,0,0,0,0
750,101.1858,26.5153,98.3446,101.6161,98.6822,0,0,0,0,52.0935,85.4542,94.1547,103.8179,89.8237,0,0,0,0
751,100.9786,26.4168,98.087,103.2745,95.8387,0,0,0,0,53.1059,83.9026,92.9625,105.4055,88.2192,0,0,0,0
752,99.66,25.7854,97.9255,104.055,96.2025,0,0,0,0,52.2941,85.3756,92.3665,106.3341,86.2582,0,0,0,0
753,99.5163,27.513,98.9247,105.2015,94.8611,0,0,0,0,53.964,87.3476,93.8089,104.4773,85.4188,0,0,0,0
754,97.697,28.0371,99.5594,105.3675,92.7161,0,0,0,0,54.1977,86.3851,92.6634,103.7061,85.4247,0,0,0,0
755,98.5125,29.2914,100.676,104.0659,94.1758,0,0,0,0,53.4276,87.9908,92.6186,105.705,85.9795,0,0,0,0
756,99.7328,27.7971,102.4326,103.6008,91.4029,0,0,0,0,56.8109,86.8305,91.1032,104.7039,84.5177,0,0,0,0
757,98.3386,27.7293,102.2987,104.5468,90.0731,0,0,0,0,58.4897,86.1558,90.8139,102.8709,83.6563,0,0,0,0
758,97.5462,26.0026,102.1927,103.7408,92.8828,0,0,0,0,55.5684,84.8389,91.933,104.8628,84.162,0,0,0,0
759,96.0247,25.3159,103.5242,105.5886,90.3732,0,0,0,0,56.6442,84.1034,90.3947,104.9399,83.7443,0,0,0,0
760,96.6524,25.9297,103.9626,104.8429,87.9394,0,0,0,0,58.6598,83.1985,88.8051,103.2329,84.4306,0,0,0,0
761,97.3843,27.5473,102.8584,104.2655,87.3935,0,0,0,0,57.8848,84.7148,88.0671,102.9707,84.8117,0,0,0,0
762,95.9501,28.9805,103.6369,103.8651,88.5342,0,0,0,0,57.9962,85.9595,88.2152,101.2903,86.5055,0,0,0,0
763,96.8322,27.677,101.6933,102.3151,90.5349,0,0,0,0,56.8085,87.6104,86.9066,101.0509,85.6761,0,0,0,0
764,95.3222,26.2481,101.6621,100.347,93.8765,0,0,0,0,53.3762,87.3774,88.2377,101.2506,86.214,0,0,0,0
765,96.6735,25.2294,100.7654,101.6173,92.4509,0,0,0,0,53.4789,89.2569,87.2895,99.6677,86.0435,0,0,0,0
766,95.805,24.8939,98.8258,101.599,95.3209,0,0,0,0,52.2684,87.2668,88.6813,100.7194,86.5088,0,0,0,0
767,93.8308,23.0169,97.8297,103.0318,97.0515,0,0,0,0,50.2649,88.353,88.1476,101.5528,85.4424,0,0,0,0
768,92.9553,24.0516,96.2345,102.6177,96.6064,0,0,0,0,49.814,89.0256,88.1231,100.1571,84.3457,0,0,0,0
769,92.6309,25.1975,96.1945,104.1233,93.4411,0,0,0,0,51.9794,87.9045,88.2457,98.4454,84.0123,0,0,0,0
770,93.8883,26.9276,98.0082,104.2457,89.3539,0,0,0,0,54.0844,87.2945,86.9427,98.4559,84.6462,0,0,0,0
771,91.9145,27.4523,97.1475,102.4242,91.3244,0,0,0,0,51.1316,87.3619,86.8072,99.7145,84.2476,0,0,0,0
772,91.091,28.1557,95.4309,103.814,90.6187,0,0,0,0,51.1387,85.4244,86.3286,100.5801,84.6384,0,0,0,0
773,89.7098,29.5632,96.5217,104.0768,91.5655,0,0,0,0,51.5931,86.7015,87.4408,99.4814,85.2201,0,0,0,0
774,87.9543,31.165,95.6865,104.1628,91.6743,0,0,0,0,51.8688,85.3765,88.7375,98.9876,84.6725,0,0,0,0
775,87.8788,29.3362,95.4788,103.1674,92.3514,0,0,0,0,50.2627,85.1336,89.6442,98.6166,83.5555,0,0,0,0
776,87.352,31.245,96.8601,102.4346,92.5332,0,0,0,0,51.697,87.0498,89.8794,96.7021,84.0966,0,0,0,0
777,88.6502,33.0661,94.9476,103.0198,90.0581,0,0,0,0,54.0169,87.5177,88.217,95.608,83.3822,0,0,0,0
778,89.7205,32.424,94.8577,104.5217,89.5885,0,0,0,0,55.0199,85.7781,88.5446,95.4242,85.3456,0,0,0,0
779,88.2707,33.1733,96.1699,104.0349,89.2214,0,0,0,0,55.8334,83.8235,87.7299,96.449,86.0344,0,0,0,0
780,90.2351,33.1548,98.1372,102.774,86.9597,0,0,0,0,59.3487,82.7028,88.7002,94.4749,85.0341,0,0,0,0
781,89.9436,34.405,99.4897,101.3241,88.216,0,0,0,0,57.3261,84.6005,89.4639,95.6428,85.3451,0,0,0,0
782,91.111,34.9242,101.1641,102.0133,88.3051,0,0,0,0,58.7253,86.2915,88.2181,97.2377,86.0451,0,0,0,0
783,91.8589,35.542,101.4255,103.5061,88.1963,0,0,0,0,59.5349,86.7321,89.5772,99.0018,84.6827,0,0,0,0
784,90.0141,35.5309,101.9335,105.483,87.9056,0,0,0,0,59.095,86.6259,90.9047,98.6373,84.6041,0,0,0,0
785,89.6529,37.0744,103.5173,104.3376,87.5073,0,0,0,0,59.5804,87.4343,92.2032,97.2471,84.6245,0,0,0,0
786,89.753,36.8249,103.9522,104.483,85.885,0,0,0,0,59.3973,87.7425,90.4865,97.4572,84.8146,0,0,0,0
787,91.2811,35.003,104.0488,102.9058,87.5484,0,0,0,0,59.5722,89.1392,91.1841,96.8101,83.0816,0,0,0,0
788,91.2306,33.9074,105.8158,103.5586,86.7135,0,0,0,0,59.9489,88.0411,90.8269,98.4169,82.992,0,0,0,0
789,90.1327,32.9315,106.4823,104.9274,87.992,0,0,0,0,59.8134,88.1955,92.4492,97.5684,83.4394,0,0,0,0
790,89.7378,33.1121,106.365,103.1294,89.0758,0,0,0,0,58.602,87.2305,94.3225,98.5598,81.7053,0,0,0,0
791,89.4589,33.9522,106.6445,101.7855,87.9411,0,0,0,0,60.8355,85.4614,92.3436,100.1192,80.0225,0,0,0,0
792,88.8659,35.0815,104.9526,101.7151,88.6626,0,0,0,0,59.5829,86.5183,93.7019,100.2631,78.2114,0,0,0,0
793,87.8819,33.6147,105.5013,101.9751,88.7586,0,0,0,0,59.0569,85.6199,93.6561,100.5781,77.8205,0,0,0,0
794,87.4082,32.005,105.6894,101.2339,90.6225,0,0,0,0,55.6791,87.5014,94.9686,101.8057,76.0042,0,0,0,0
795,87.3044,32.6422,106.3402,102.5422,87.7089,0,0,0,0,58.9921,87.7071,94.4822,100.1044,74.2522,0,0,0,0
796,88.2878,33.7502,105.1784,100.6974,90.4132,0,0,0,0,56.8292,88.039,96.2813,101.3939,74.7837,0,0,0,0
797,90.2227,33.5482,106.9729,100.6094,87.6849,0,0,0,0,59.4036,86.2402,94.5967,102.4243,75.3732,0,0,0,0
798,90.5683,35.3761,105.7357,98.656,87.3699,0,0,0,0,60.6544,86.824,93.2723,100.7235,75.2319,0,0,0,0
799,88.6241,36.5491,106.2936,97.587,86.0771,0,0,0,0,61.3069,85.903,92.3063,100.5689,74.0459,0,0,0,0
800,90.6123,35.92,107.7932,99.3926,80.9367,0,0,0,0,64.9672,85.6009,91.1755,99.8402,72.0709,0,0,0,0
801,90.9809,35.946,108.2114,100.9073,146.4604,87.2703,90.3511,100.5105,72.5321,0,0,0,0,0,0,0,0,0
802,90.5576,34.6006,108.3558,102.6061,147.508,88.4076,91.4434,99.8405,70.8077,0,0,0,0,0,0,0,0,0
803,92.2122,32.8002,107.3754,101.8207,145.7279,89.7268,91.1957,97.9206,69.8078,0,0,0,0,0,0,0,0,0
804,92.382,34.4606,105.4678,103.2162,147.4072,90.3433,93.0561,99.7194,70.8296,0,0,0,0,0,0,0,0,0
805,90.6274,35,105.2424,103.4078,146.5435,90.1567,93.1083,98.5969,72.0173,0,0,0,0,0,0,0,0,0
806,89.3262,35.743,106.6018,105.0169,144.8778,90.7166,92.9685,97.7203,70.3046,0,0,0,0,0,0,0,0,0
807,88.7587,37.6203,106.3922,105.6164,144.2727,90.8302,92.7677,98.443,72.2706,0,0,0,0,0,0,0,0,0
808,90.6207,36.8548,105.1772,107.0174,144.4631,92.3436,94.7081,96.5823,71.786,0,0,0,0,0,0,0,0,0
809,90.6079,38.1437,105.458,107.7382,146.0474,91.836,95.5299,97.6162,70.7485,0,0,0,0,0,0,0,0,0
810,90.6613,37.162,103.5481,109.2202,146.7,93.3854,97.2883,97.3534,70.8672,0,0,0,0,0,0,0,0,0
811,89.9269,37.9406,105.3725,109.9393,147.9554,94.9602,98.7881,95.6334,71.9401,0,0,0,0,0,0,0,0,0
812,89.7846,39.7559,105.257,108.1357,146.4091,93.8173,99.9585,94.5748,73.6296,0,0,0,0,0,0,0,0,0
813,89.3651,39.8558,104.8097,109.0107,148.1085,94.4913,99.8937,95.7332,71.6611,0,0,0,0,0,0,0,0,0
814,90.9917,38.4346,105.8432,107.0296,146.7628,92.6095,99.1957,97.1179,72.7827,0,0,0,0,0,0,0,0,0
815,90.9157,37.9937,105.4993,108.4843,146.5215,94.4911,100.019,98.6336,71.3979,0,0,0,0,0,0,0,0,0
816,90.1558,39.3391,104.6625,109.8024,148.0783,93.0445,100.8259,97.257,69.8111,0,0,0,0,0,0,0,0,0
817,91.986,37.3865,103.4791,108.4745,149.6348,92.2683,102.4798,99.2296,67.9689,0,0,0,0,0,0,0,0,0
818,91.0652,35.469,102.3808,109.8638,149.9201,90.8933,101.2838,99.8949,67.196,0,0,0,0,0,0,0,0,0
819,90.4003,34.7832,101.5981,108.8313,148.8322,89.8014,101.2681,100.6304,68.6954,0,0,0,0,0,0,0,0,0
820,89.2002,34.3417,101.7881,107.811,149.2833,88.8978,100.8023,100.2887,67.5687,0,0,0,0,0,0,0,0,0
821,89.1629,34.348,100.8068,107.5637,147.8275,89.5891,100.9567,100.5969,66.5449,0,0,0,0,0,0,0,0,0
822,89.0779,32.9766,99.2856,108.7273,147.4162,89.5805,100.2388,100.1043,66.1392,0,0,0,0,0,0,0,0,0
823,89.9888,32.8829,99.8946,109.1641,148.2963,90.97,98.7372,101.9996,64.9769,0,0,0,0,0,0,0,0,0
824,88.1815,34.4116,98.2315,107.5975,147.1874,92.3403,97.7973,100.0104,66.1492,0,0,0,0,0,0,0,0,0
825,86.3857,34.8523,96.6407,106.5838,146.7808,93.5832,98.6499,101.0424,67.9797,0,0,0,0,0,0,0,0,0
826,87.4075,36.6828,95.7451,107.2795,148.2683,91.8573,98.687,99.9659,69.1694,0,0,0,0,0,0,0,0,0
827,86.7725,34.8069,97.2673,108.2646,147.8495,93.7713,99.8374,99.0892,67.2739,0,0,0,0,0,0,0,0,0
828,88.4318,35.3186,97.0161,106.3903,146.265,95.1065,99.685,99.8648,68.5285,0,0,0,0,0,0,0,0,0
829,87.6329,34.5456,97.3417,107.271,144.4381,94.0434,99.7135,98.8242,68.224,0,0,0,0,0,0,0,0,0
830,89.6156,36.3416,98.2099,107.16,145.6272,92.1791,99.9349,100.2822,67.8497,0,0,0,0,0,0,0,0,0
831,90.5294,34.3898,97.2736,108.0904,144.629,91.1145,98.868,98.4431,67.9656,0,0,0,0,0,0,0,0,0
832,89.9505,34.9677,96.5692,109.4841,144.2305,89.9654,99.344,98.0303,66.8977,0,0,0,0,0,0,0,0,0
833,88.8088,33.0404,95.75,110.4867,143.7623,89.4543,97.3937,97.3589,65.2252,0,0,0,0,0,0,0,0,0
834,88.6228,32.3147,97.4439,110.6971,142.9819,87.6484,95.5406,98.349,64.6478,0,0,0,0,0,0,0,0,0
835,87.6915,33.8377,98.3987,112.4783,142.6478,86.0411,95.1581,96.7805,64.524,0,0,0,0,0,0,0,0,0
836,88.5207,35.8111,99.4551,112.0192,141.41,85.7013,95.7055,95.1011,62.6795,0,0,0,0,0,0,0,0,0
837,86.6193,37.2178,98.181,111.4093,143.1668,84.7362,96.9246,95.7631,63.4414,0,0,0,0,0,0,0,0,0
838,88.5142,37.665,96.97,113.0726,143.6375,83.3727,96.351,96.2317,61.8412,0,0,0,0,0,0,0,0,0
839,89.9381,36.1616,97.0484,111.8607,142.0966,82.9174,98.1896,96.3887,62.5833,0,0,0,0,0,0,0,0,0
840,91.6446,35.1406,95.4491,111.5666,142.3585,82.6796,97.8786,97.5109,64.3231,0,0,0,0,0,0,0,0,0
841,91.1111,34.6287,96.4824,109.8928,143.6145,83.8407,96.7668,97.6034,63.5962,0,0,0,0,0,0,0,0,0
842,91.2813,35.4026,94.674,111.725,145.482,82.342,96.2262,97.0525,64.6064,0,0,0,0,0,0,0,0,0
843,92.6589,34.4961,96.2847,109.8683,145.3477,82.7164,96.8419,97.6022,64.5577,0,0,0,0,0,0,0,0,0
844,92.9243,35.6681,97.6348,110.7571,144.2432,81.0343,97.4401,98.4063,64.6376,0,0,0,0,0,0,0,0,0
845,94.3271,37.38,95.9483,110.2562,142.9471,79.5064,97.8473,99.319,64.7966,0,0,0,0,0,0,0,0,0
846,95.2767,39.3024,95.0547,111.0622,143.271,81.4312,97.145,101.1364,62.9766,0,0,0,0,0,0,0,0,0
